LogId,ServerIP,PlayerID,Start_Session,End_Session,Info
1643,184511006,1400,2024-01-09,2024-01-10,Completed quest session
1644,178388765,2465,2024-08-29,2024-08-31,PvP session
1645,178359047,4743,2024-12-02,2024-12-03,Trading session
1646,184056945,124,2024-08-18,2024-08-18,Raid session
1647,179356256,1728,2024-11-30,2024-12-01,Idle timeout
1648,180827563,1001,2024-11-29,2024-11-29,Server restart
1649,176541589,1238,2024-12-01,2024-12-01,Trading session
1650,175654660,4065,2024-10-10,2024-10-11,Kicked - AFK
1651,181479826,4888,2024-12-11,2024-12-12,Completed quest session
1652,181526857,2984,2024-03-14,2024-03-14,Normal logout
1653,184506575,2804,2024-12-27,2024-12-29,Server restart
1654,174454620,1456,2024-09-25,2024-09-27,Disconnected
1655,178564954,3577,2023-10-18,2023-10-18,Idle timeout
1656,171910548,1477,2024-12-27,2024-12-29,Kicked - AFK
1657,183375095,1455,2024-12-03,2024-12-04,Disconnected
1658,169221652,2229,2023-10-16,2023-10-18,Trading session
1659,177302240,1602,2024-12-30,2024-12-31,Disconnected
1660,180373329,559,2024-03-01,2024-03-03,Normal logout
1661,173801972,4327,2024-12-21,2024-12-23,Crash recovery
1662,179611670,420,2023-06-21,2023-06-22,Completed quest session
1663,168861344,2534,2024-08-27,2024-08-29,Normal logout
1664,172370732,2401,2023-09-18,2023-09-19,Raid session
1665,184316721,1921,2024-12-23,2024-12-24,Normal logout
1666,170351114,4827,2024-01-23,2024-01-25,Server restart
1667,175686973,4635,2024-05-18,2024-05-18,Normal logout
1668,174205835,316,2024-07-14,2024-07-14,Disconnected
1669,183189977,885,2024-12-30,2025-01-01,PvP session
1670,174544336,952,2024-10-06,2024-10-06,Trading session
1671,174205835,1727,2024-12-29,2024-12-30,Raid session
1672,180022763,1779,2023-12-02,2023-12-02,Completed quest session
1673,178202319,1005,2024-07-29,2024-07-31,Completed quest session
1674,178496888,2177,2023-07-16,2023-07-18,Disconnected
1675,178881749,3035,2024-01-10,2024-01-10,PvP session
1676,180799139,4051,2024-12-10,2024-12-11,Completed quest session
1677,175494654,97,2024-03-18,2024-03-20,Completed quest session
1678,167787554,3925,2024-10-21,2024-10-23,Server restart
1679,177171779,1948,2024-12-20,2024-12-21,Raid session
1680,176482225,14,2024-11-18,2024-11-20,Kicked - AFK
1681,176223068,4712,2024-09-09,2024-09-11,Disconnected
1682,179992602,2910,2024-12-18,2024-12-19,PvP session
1683,168668348,4256,2024-10-16,2024-10-18,Completed quest session
1684,172768402,1545,2024-10-19,2024-10-21,Idle timeout
1685,181589612,2849,2024-12-31,2025-01-01,Raid session
1686,168577992,1451,2024-12-02,2024-12-02,Trading session
1687,178868378,3679,2022-04-23,2022-04-24,Kicked - AFK
1688,175711762,639,2024-12-11,2024-12-12,Completed quest session
1689,175843203,2798,2024-01-08,2024-01-08,PvP session
1690,178731828,139,2024-11-26,2024-11-26,Raid session
1691,179732639,2458,2024-07-06,2024-07-08,Trading session
1692,183297196,3330,2024-11-09,2024-11-10,Trading session
1693,173378064,130,2024-09-19,2024-09-19,Crash recovery
1694,182141863,1060,2024-10-09,2024-10-10,Disconnected
1695,183699124,1345,2024-06-02,2024-06-02,Normal logout
1696,174040547,4309,2024-01-26,2024-01-27,Normal logout
1697,173942241,1968,2024-11-01,2024-11-02,PvP session
1698,172542687,456,2024-10-30,2024-11-01,Kicked - AFK
1699,184341827,1653,2024-11-20,2024-11-22,Server restart
1700,175168518,2208,2024-08-31,2024-09-02,Kicked - AFK
1701,180338744,4875,2024-05-13,2024-05-13,Completed quest session
1702,172542687,1995,2024-02-13,2024-02-14,Raid session
1703,168367170,2757,2024-05-29,2024-05-31,Server restart
1704,174362663,4399,2024-10-21,2024-10-21,Disconnected
1705,183982510,1340,2024-04-09,2024-04-11,Trading session
1706,170506320,2222,2024-07-03,2024-07-05,Raid session
1707,180786747,4329,2024-11-21,2024-11-23,Trading session
1708,169698544,1752,2024-12-02,2024-12-03,Normal logout
1709,184316721,1622,2023-06-22,2023-06-22,Crash recovery
1710,170506320,2573,2024-10-11,2024-10-12,Crash recovery
1711,169650580,356,2024-12-16,2024-12-17,Completed quest session
1712,172168211,4525,2024-08-21,2024-08-22,Trading session
1713,181249190,3526,2024-11-02,2024-11-04,Idle timeout
1714,183749923,403,2024-11-15,2024-11-16,Idle timeout
1715,176794864,2901,2022-09-28,2022-09-29,Raid session
1716,177695190,721,2024-11-12,2024-11-13,Raid session
1717,180632381,3493,2024-09-20,2024-09-20,Server restart
1718,171764849,3842,2024-12-10,2024-12-12,PvP session
1719,174442572,1432,2024-12-19,2024-12-21,Crash recovery
1720,175094747,4021,2024-11-25,2024-11-26,Raid session
1721,178364205,811,2024-09-28,2024-09-28,Idle timeout
1722,171566944,2618,2024-12-19,2024-12-19,Server restart
1723,176985206,4840,2024-12-25,2024-12-26,PvP session
1724,179651688,1503,2024-09-08,2024-09-10,Crash recovery
1725,176534033,1260,2023-06-17,2023-06-19,Trading session
1726,177955694,2761,2024-12-27,2024-12-28,Raid session
1727,171005912,412,2024-12-18,2024-12-20,Server restart
1728,171481721,4292,2023-07-05,2023-07-07,Idle timeout
1729,177773813,988,2024-11-17,2024-11-17,Disconnected
1730,183942539,3588,2024-12-05,2024-12-06,Crash recovery
1731,183652001,2286,2024-01-03,2024-01-03,Completed quest session
1732,175086334,665,2024-12-18,2024-12-20,Disconnected
1733,168390448,2051,2024-11-25,2024-11-27,Trading session
1734,169836758,4877,2024-12-29,2024-12-31,Completed quest session
1735,168891720,646,2024-11-29,2024-11-30,Server restart
1736,182188965,714,2024-12-21,2024-12-22,Idle timeout
1737,168265470,4486,2024-12-12,2024-12-13,PvP session
1738,171085229,4720,2024-01-20,2024-01-21,Trading session
1739,171820115,3107,2024-01-18,2024-01-20,Raid session
1740,181732439,4688,2024-12-30,2024-12-30,Raid session
1741,180363722,245,2024-12-21,2024-12-22,Idle timeout
1742,180556602,4950,2024-12-02,2024-12-02,Raid session
1743,180246786,2133,2024-09-16,2024-09-16,Crash recovery
1744,174544336,4028,2024-12-30,2024-12-31,Trading session
1745,183595600,3801,2024-11-08,2024-11-08,Kicked - AFK
1746,172262307,3292,2024-08-12,2024-08-12,Raid session
1747,170020196,3800,2024-09-25,2024-09-25,Trading session
1748,167827364,4025,2024-11-19,2024-11-20,Idle timeout
1749,180531888,2913,2024-05-11,2024-05-11,Kicked - AFK
1750,176999855,2233,2024-12-24,2024-12-26,Disconnected
1751,171764849,906,2024-12-25,2024-12-27,Completed quest session
1752,172150081,3913,2024-10-24,2024-10-25,Server restart
1753,178965213,1013,2024-07-08,2024-07-10,Completed quest session
1754,180338744,2418,2022-11-24,2022-11-24,Completed quest session
1755,170428078,4709,2024-12-08,2024-12-08,Normal logout
1756,183108427,1960,2024-02-25,2024-02-26,Kicked - AFK
1757,178945842,3786,2023-07-13,2023-07-15,Crash recovery
1758,183743362,2429,2023-12-17,2023-12-17,Trading session
1759,177695190,3541,2023-12-08,2023-12-09,Crash recovery
1760,180193832,4022,2024-12-18,2024-12-18,Trading session
1761,178384963,3177,2024-01-24,2024-01-26,Normal logout
1762,174352719,90,2023-10-28,2023-10-29,PvP session
1763,183358037,2122,2024-01-30,2024-01-31,Trading session
1764,180588896,1638,2024-01-17,2024-01-19,Disconnected
1765,181733189,280,2024-12-20,2024-12-21,Raid session
1766,174776251,1721,2024-11-24,2024-11-26,Raid session
1767,169875899,534,2024-06-07,2024-06-09,Idle timeout
1768,172123670,1262,2023-06-16,2023-06-17,Completed quest session
1769,182994800,2609,2024-12-25,2024-12-26,Raid session
1770,174579760,4524,2024-02-26,2024-02-27,Raid session
1771,174837543,3101,2024-08-08,2024-08-08,Kicked - AFK
1772,170832171,523,2024-12-30,2024-12-31,Crash recovery
1773,178641935,3773,2024-10-03,2024-10-04,Server restart
1774,178557621,2385,2024-04-22,2024-04-22,Kicked - AFK
1775,179542556,3029,2024-05-17,2024-05-18,Crash recovery
1776,169698544,753,2024-08-01,2024-08-02,Completed quest session
1777,179982136,3032,2024-11-21,2024-11-21,Crash recovery
1778,183574318,858,2023-12-26,2023-12-27,Server restart
1779,177622946,2531,2023-05-29,2023-05-29,Idle timeout
1780,171981686,1842,2024-12-22,2024-12-22,Server restart
1781,178345770,4928,2024-06-26,2024-06-28,PvP session
1782,175654660,33,2024-08-11,2024-08-13,Server restart
1783,167787554,3925,2024-11-27,2024-11-28,Idle timeout
1784,182631077,4594,2024-10-27,2024-10-27,Normal logout
1785,175654660,4065,2024-11-16,2024-11-18,Kicked - AFK
1786,169433422,1215,2024-07-09,2024-07-10,Kicked - AFK
1787,183358684,543,2024-04-03,2024-04-04,PvP session
1788,183661302,27,2024-12-31,2025-01-01,Raid session
1789,171158994,4914,2024-12-10,2024-12-12,Normal logout
1790,169124177,3595,2024-11-29,2024-11-29,Raid session
1791,172586630,3625,2024-11-01,2024-11-01,Server restart
1792,168243244,3321,2024-12-26,2024-12-26,Idle timeout
1793,177679774,4830,2023-11-09,2023-11-10,Raid session
1794,168202882,4762,2024-07-04,2024-07-05,Idle timeout
1795,171481721,4292,2024-05-30,2024-05-30,Normal logout
1796,179651688,2595,2024-07-10,2024-07-11,Completed quest session
1797,180290986,3675,2023-03-23,2023-03-24,PvP session
1798,178364205,2916,2024-09-19,2024-09-20,PvP session
1799,182457372,2925,2024-11-21,2024-11-21,Kicked - AFK
1800,183340099,818,2024-12-22,2024-12-22,PvP session
1801,178731828,4804,2024-12-23,2024-12-24,Kicked - AFK
1802,168859511,2589,2024-06-28,2024-06-28,Disconnected
1803,179510864,2037,2024-09-26,2024-09-27,Kicked - AFK
1804,169610620,1047,2024-12-27,2024-12-28,Trading session
1805,172152349,436,2024-12-19,2024-12-21,Idle timeout
1806,176895168,2279,2024-10-30,2024-10-30,Completed quest session
1807,176106183,3979,2024-12-13,2024-12-15,Trading session
1808,177773813,1585,2024-12-17,2024-12-19,Server restart
1809,168577992,4766,2024-11-11,2024-11-12,Trading session
1810,170291359,2349,2023-10-24,2023-10-24,Completed quest session
1811,173820026,2840,2024-06-18,2024-06-18,Raid session
1812,174386727,4676,2024-12-23,2024-12-24,Normal logout
1813,176534033,2917,2024-12-30,2024-12-31,Disconnected
1814,170506320,3760,2024-10-06,2024-10-08,Completed quest session
1815,169811020,2327,2024-10-12,2024-10-12,PvP session
1816,169811020,1284,2023-01-13,2023-01-13,Idle timeout
1817,172768402,1950,2024-09-21,2024-09-23,Trading session
1818,177937309,3304,2024-10-25,2024-10-25,PvP session
1819,179356256,2014,2023-01-14,2023-01-14,Idle timeout
1820,176106183,2643,2024-12-04,2024-12-04,Idle timeout
1821,180184392,2378,2022-07-10,2022-07-11,Normal logout
1822,173104197,2755,2024-04-28,2024-04-30,Server restart
1823,176245996,4725,2024-12-19,2024-12-21,Server restart
1824,176482225,441,2024-10-13,2024-10-13,Kicked - AFK
1825,168243244,2818,2024-10-14,2024-10-14,Crash recovery
1826,169253135,2861,2024-12-28,2024-12-28,Completed quest session
1827,183574318,1659,2024-12-18,2024-12-18,Trading session
1828,173274743,1149,2024-05-24,2024-05-25,Idle timeout
1829,170428078,1314,2022-05-12,2022-05-12,Raid session
1830,178607984,137,2024-12-24,2024-12-25,Completed quest session
1831,183574318,2903,2024-08-27,2024-08-28,Server restart
1832,174040547,4735,2024-12-31,2024-12-31,Trading session
1833,184370791,1085,2024-11-18,2024-11-18,Completed quest session
1834,170674313,823,2024-06-01,2024-06-03,Idle timeout
1835,181405317,940,2024-10-19,2024-10-20,Normal logout
1836,173620328,633,2024-10-23,2024-10-23,Completed quest session
1837,170433072,4255,2024-07-14,2024-07-14,PvP session
1838,168157414,993,2023-09-29,2023-09-29,Completed quest session
1839,182725249,4511,2023-11-15,2023-11-15,Idle timeout
1840,167864111,2970,2024-09-17,2024-09-18,Raid session
1841,175287280,3234,2023-06-01,2023-06-01,Idle timeout
1842,183108427,1901,2024-09-27,2024-09-29,Idle timeout
1843,169836758,676,2024-09-29,2024-10-01,PvP session
1844,175137141,2273,2024-12-31,2025-01-01,Normal logout
1845,175711762,500,2024-05-04,2024-05-06,Idle timeout
1846,168202882,2850,2024-06-23,2024-06-24,Kicked - AFK
1847,174205835,4081,2024-03-07,2024-03-07,Trading session
1848,177457260,1202,2024-11-07,2024-11-09,Idle timeout
1849,172650073,1581,2024-09-28,2024-09-30,Trading session
1850,174328217,3344,2023-04-17,2023-04-19,Trading session
1851,178945842,434,2024-11-25,2024-11-25,Crash recovery
1852,175843203,1376,2024-09-25,2024-09-26,Crash recovery
1853,181116430,1476,2024-08-24,2024-08-24,Kicked - AFK
1854,173820026,3460,2024-08-17,2024-08-19,Server restart
1855,174218417,532,2024-12-17,2024-12-18,Trading session
1856,174888212,4934,2024-12-30,2024-12-31,Trading session
1857,176985206,2400,2024-10-26,2024-10-26,Normal logout
1858,172152349,2806,2024-03-31,2024-03-31,Server restart
1859,181984974,622,2024-12-05,2024-12-05,Crash recovery
1860,179028018,511,2024-12-28,2024-12-30,Idle timeout
1861,181874047,387,2024-09-26,2024-09-26,Server restart
1862,174929757,4039,2022-11-16,2022-11-17,Trading session
1863,173801972,938,2024-12-07,2024-12-09,Disconnected
1864,179964303,3489,2023-10-25,2023-10-27,Crash recovery
1865,180290986,1248,2022-10-08,2022-10-10,Disconnected
1866,174498147,1088,2024-12-19,2024-12-20,Normal logout
1867,169359868,4530,2024-04-27,2024-04-29,Normal logout
1868,182186463,1775,2024-12-21,2024-12-21,Kicked - AFK
1869,184370791,4405,2024-10-28,2024-10-30,Crash recovery
1870,174328217,1297,2024-12-03,2024-12-04,Disconnected
1871,172150081,3379,2024-03-30,2024-04-01,Idle timeout
1872,180632381,3690,2023-06-29,2023-06-29,Disconnected
1873,179510864,2344,2024-08-05,2024-08-05,Completed quest session
1874,176324501,1186,2024-12-28,2024-12-28,Kicked - AFK
1875,183358037,51,2024-12-28,2024-12-30,Kicked - AFK
1876,179810312,1126,2024-11-19,2024-11-21,Completed quest session
1877,174386727,2322,2024-10-08,2024-10-08,PvP session
1878,172794447,2084,2024-05-31,2024-06-01,Idle timeout
1879,174529518,282,2024-08-31,2024-09-01,Idle timeout
1880,176561767,1841,2024-11-21,2024-11-23,Raid session
1881,171040483,1171,2024-04-28,2024-04-28,PvP session
1882,175956316,1767,2024-12-30,2025-01-01,Disconnected
1883,176106183,4839,2024-12-31,2025-01-01,Idle timeout
1884,176794864,3673,2024-11-20,2024-11-20,Crash recovery
1885,175137141,1461,2024-07-16,2024-07-16,Idle timeout
1886,183778227,3097,2024-08-11,2024-08-13,Server restart
1887,169484005,1041,2024-06-22,2024-06-24,Kicked - AFK
1888,184410809,2507,2024-11-01,2024-11-02,Completed quest session
1889,180827563,1232,2024-08-13,2024-08-13,Raid session
1890,183574318,4817,2023-10-12,2023-10-12,Idle timeout
1891,178223392,2340,2024-10-21,2024-10-21,Idle timeout
1892,173104197,3442,2024-12-07,2024-12-07,Kicked - AFK
1893,172981407,4452,2024-11-28,2024-11-29,Kicked - AFK
1894,175094747,2056,2024-08-13,2024-08-14,Trading session
1895,174352719,602,2024-10-15,2024-10-15,Idle timeout
1896,175654660,3490,2024-12-08,2024-12-10,Normal logout
1897,171005912,3083,2023-12-25,2023-12-27,Completed quest session
1898,172144708,584,2024-12-24,2024-12-25,Crash recovery
1899,182487122,2247,2024-03-30,2024-03-31,Server restart
1900,181951212,3474,2024-06-30,2024-07-02,Disconnected
1901,178658030,1508,2024-12-01,2024-12-02,Kicked - AFK
1902,167827364,4025,2024-11-23,2024-11-23,Kicked - AFK
1903,176999855,2233,2024-03-23,2024-03-25,Kicked - AFK
1904,169836758,676,2024-09-25,2024-09-25,Disconnected
1905,183661302,2308,2024-08-26,2024-08-27,Disconnected
1906,182994800,2609,2024-12-23,2024-12-24,Raid session
1907,169254137,1535,2024-11-11,2024-11-13,Trading session
1908,175711762,3429,2024-12-04,2024-12-06,Server restart
1909,177926140,2786,2024-01-07,2024-01-09,Trading session
1910,170855708,515,2024-08-06,2024-08-07,Trading session
1911,179356256,635,2024-08-21,2024-08-23,Crash recovery
1912,182471695,4760,2024-12-01,2024-12-01,Normal logout
1913,168668348,2740,2024-12-30,2024-12-30,Server restart
1914,170855708,3878,2024-10-22,2024-10-22,Trading session
1915,177840541,239,2024-12-12,2024-12-12,Normal logout
1916,183502970,2800,2024-05-22,2024-05-24,Completed quest session
1917,178521923,350,2023-07-27,2023-07-29,Server restart
1918,172981407,1648,2024-12-26,2024-12-26,Server restart
1919,174888212,2116,2024-12-08,2024-12-10,Raid session
1920,183806449,1764,2024-04-04,2024-04-06,Trading session
1921,172963809,1579,2023-08-24,2023-08-25,Disconnected
1922,177536068,3436,2024-12-16,2024-12-16,Server restart
1923,174595384,1651,2024-12-25,2024-12-26,Trading session
1924,180134592,834,2024-08-18,2024-08-18,Crash recovery
1925,177622946,4810,2022-05-02,2022-05-02,Server restart
1926,177055466,2421,2024-10-07,2024-10-08,Trading session
1927,183595600,1409,2024-12-24,2024-12-25,Trading session
1928,183479470,752,2022-11-22,2022-11-23,Completed quest session
1929,180073709,2722,2024-12-29,2024-12-31,Completed quest session
1930,175094747,3720,2024-07-28,2024-07-28,Idle timeout
1931,181951212,3474,2024-07-20,2024-07-22,PvP session
1932,172966857,2933,2024-12-23,2024-12-24,Disconnected
1933,173620328,766,2024-02-18,2024-02-20,Disconnected
1934,168859511,4430,2024-09-01,2024-09-01,Crash recovery
1935,176985206,2400,2024-10-11,2024-10-11,PvP session
1936,169238097,3983,2024-10-27,2024-10-27,Kicked - AFK
1937,170182239,521,2024-03-30,2024-03-31,Normal logout
1938,179097011,577,2024-11-26,2024-11-27,Trading session
1939,181116430,4451,2024-10-18,2024-10-18,Raid session
1940,179964303,741,2024-12-24,2024-12-24,Trading session
1941,183661302,2308,2024-09-10,2024-09-11,Idle timeout
1942,181167463,1753,2024-12-27,2024-12-27,Disconnected
1943,171085229,3961,2024-12-25,2024-12-25,Completed quest session
1944,173118460,2234,2024-10-04,2024-10-05,Idle timeout
1945,177483641,1990,2024-12-30,2025-01-01,Server restart
1946,168927502,4844,2024-11-22,2024-11-23,Normal logout
1947,173883446,2257,2023-10-24,2023-10-24,Disconnected
1948,181430862,1173,2024-11-05,2024-11-05,Disconnected
1949,167864111,3504,2024-11-22,2024-11-23,Trading session
1950,173973046,2012,2024-08-22,2024-08-24,Trading session
1951,180556602,2955,2023-11-10,2023-11-12,PvP session
1952,175843203,2638,2024-12-22,2024-12-23,Trading session
1953,181690241,2071,2024-12-23,2024-12-25,Completed quest session
1954,168927502,2826,2024-11-01,2024-11-01,Normal logout
1955,169763525,1422,2024-09-09,2024-09-09,Raid session
1956,178202319,1473,2024-12-08,2024-12-10,Completed quest session
1957,182492767,4617,2024-03-26,2024-03-26,Trading session
1958,180173631,1853,2024-12-30,2024-12-30,Trading session
1959,183059423,4847,2024-05-19,2024-05-21,Completed quest session
1960,179733806,1867,2024-07-19,2024-07-21,PvP session
1961,173817235,3787,2024-08-16,2024-08-16,Raid session
1962,176561767,981,2024-12-29,2024-12-29,PvP session
1963,172966857,3930,2024-03-08,2024-03-10,Disconnected
1964,180161497,3447,2024-12-02,2024-12-02,Idle timeout
1965,175869072,2359,2024-10-25,2024-10-27,Disconnected
1966,177840541,723,2024-10-29,2024-10-30,Trading session
1967,177502821,2248,2024-11-05,2024-11-05,Normal logout
1968,173973046,4897,2024-02-25,2024-02-26,Idle timeout
1969,173801972,1609,2024-12-06,2024-12-07,Crash recovery
1970,178557621,613,2024-10-20,2024-10-21,Idle timeout
1971,171505819,2336,2022-08-27,2022-08-28,Crash recovery
