PlayerID,NickName,Level,ClassID,AccountID,Activity,ServerIP,Started_At
1211,CrimsonDragon6316,71,CLS-034,167,offline,182562474,2022-09-27
1212,WildRaven2416,32,CLS-045,31,online,174352719,2022-05-09
1213,StormHawk5020,54,CLS-019,233,online,183358037,2024-05-28
1214,StormViper3774,54,CLS-006,174,offline,170491240,2023-02-14
1215,StormReaper624,59,CLS-033,261,online,169433422,2024-05-04
1216,DarkRaven1058,44,CLS-045,291,offline,184350018,2023-07-08
1217,SwiftTitan3689,50,CLS-024,177,online,172144708,2023-07-29
1218,MysticSlayer9306,93,CLS-023,182,offline,173757253,2024-04-11
1219,LoneViper8182,4,CLS-026,90,online,181732439,2023-09-09
1220,StormSlayer1494,8,CLS-024,477,offline,177564408,2024-11-23
1221,MightyMage5511,46,CLS-041,64,offline,183544940,2024-08-26
1222,FrostReaper5666,84,CLS-009,163,offline,175126657,2024-12-02
1223,SwiftKnight2533,43,CLS-006,283,offline,179356256,2024-02-13
1224,GhostMage3625,63,CLS-004,465,online,178521923,2024-11-23
1225,LoneReaper1506,68,CLS-048,494,online,180246786,2024-12-30
1226,CrimsonMage6190,62,CLS-027,258,offline,184370791,2023-07-01
1227,FrostSlayer7007,11,CLS-045,286,offline,184051857,2024-03-01
1228,GhostRaven5315,35,CLS-043,42,online,180799139,2022-12-31
1229,GhostBear3996,4,CLS-008,48,online,175469373,2022-01-06
1230,SilentHawk5890,63,CLS-012,341,offline,182665372,2024-05-12
1231,ShadowBear2771,50,CLS-039,363,online,179245615,2024-09-26
1232,IronRaven4909,67,CLS-006,160,online,180827563,2024-06-03
1233,BraveWolf508,91,CLS-034,167,online,180632381,2024-12-13
1234,ShadowWolf6103,14,CLS-033,250,online,170552688,2023-06-18
1235,WildViper8758,11,CLS-006,408,online,183661302,2024-09-12
1236,CrimsonMage2707,12,CLS-019,245,offline,180752058,2024-07-03
1237,MysticReaper682,97,CLS-004,167,offline,183944424,2024-11-19
1238,MightyHawk9382,40,CLS-041,158,online,176541589,2024-11-16
1239,SwiftKnight3519,30,CLS-024,90,online,178345770,2023-03-27
1240,ShadowTitan7486,82,CLS-041,102,offline,183778227,2024-05-25
1241,SilentHunter2315,72,CLS-036,266,offline,171005912,2024-08-05
1242,IronFury924,84,CLS-030,420,offline,174350744,2024-10-02
1243,WildDragon2308,3,CLS-023,197,offline,176556170,2024-06-08
1244,ShadowMage8256,33,CLS-026,287,online,170491240,2024-03-07
1245,StormPhoenix7001,1,CLS-040,135,offline,173942241,2023-11-07
1246,GhostViper3249,10,CLS-014,255,offline,177955694,2024-02-26
1247,SilentKnight3703,1,CLS-026,1,online,181430862,2024-10-06
1248,SavageHawk5598,15,CLS-032,158,offline,180290986,2022-07-12
1249,GhostMage7133,75,CLS-010,324,offline,174941029,2024-07-04
1250,WildSlayer8747,62,CLS-036,374,online,167864111,2024-07-29
1251,SavageSlayer9108,73,CLS-015,259,offline,176794864,2024-04-27
1252,GhostSlayer3892,27,CLS-044,20,offline,183699124,2022-12-10
1253,SilentViper3534,12,CLS-006,362,offline,181874047,2024-03-10
1254,MightySlayer4000,57,CLS-003,150,offline,181599534,2024-05-14
1255,SilentSlayer3056,96,CLS-030,244,offline,180786747,2024-12-01
1256,MightyDragon2708,9,CLS-044,92,offline,176106183,2022-05-24
1257,SavageBlade2748,48,CLS-003,112,offline,172477250,2022-01-25
1258,IronSlayer541,35,CLS-042,491,offline,171158994,2024-12-10
1259,StormKnight426,18,CLS-019,287,online,173252555,2024-05-26
1260,DarkPhoenix4195,4,CLS-049,120,online,176534033,2023-01-04
1261,SwiftSlayer3767,22,CLS-013,488,online,178981666,2024-12-15
1262,MightyRaven3984,58,CLS-049,108,online,172123670,2022-04-16
1263,LoneHunter3546,77,CLS-026,442,offline,168927502,2024-11-15
1264,IronKnight3997,11,CLS-048,355,offline,168243244,2024-02-22
1265,MightyKnight5346,8,CLS-030,418,online,167981480,2024-06-28
1266,WildBlade7044,80,CLS-010,320,offline,182665372,2024-06-25
1267,GhostMage4295,19,CLS-048,432,online,176324501,2024-10-25
1268,CrimsonMage2020,43,CLS-033,490,online,171656196,2024-12-16
1269,IronHunter2075,25,CLS-043,295,offline,172963809,2024-11-12
1270,FrostRaven3846,32,CLS-010,22,offline,181947012,2021-10-07
1271,ShadowRaven2377,52,CLS-031,498,offline,168767269,2024-12-29
1272,SavageBear9176,15,CLS-028,217,online,174219721,2023-12-24
1273,FrostRaven3194,42,CLS-042,193,offline,180173631,2024-06-16
1274,ShadowBlade8290,47,CLS-028,293,online,170351114,2024-10-30
1275,ShadowRaven2899,4,CLS-001,235,offline,175094747,2023-08-17
1276,SwiftReaper7266,97,CLS-011,210,offline,171085229,2024-10-04
1277,FrostBear6557,21,CLS-029,136,offline,175419199,2024-09-04
1278,MysticFury2814,19,CLS-044,439,online,172144708,2024-12-31
1279,CrimsonRaven3816,10,CLS-013,236,offline,170543206,2024-09-25
1280,MightyTitan8498,26,CLS-050,381,offline,169836758,2024-08-02
1281,MysticPhoenix1592,38,CLS-017,86,online,170855708,2024-03-12
1282,FrostBlade2355,57,CLS-012,37,offline,178985102,2021-06-20
1283,SwiftTitan9990,19,CLS-004,44,offline,170552688,2023-11-26
1284,IronKnight3883,7,CLS-050,113,online,169811020,2022-12-07
1285,FrostReaper5370,45,CLS-035,459,offline,172115407,2024-11-19
1286,SwiftReaper5359,28,CLS-014,291,online,169052128,2023-08-27
1287,GhostHunter8211,3,CLS-049,267,online,184223499,2024-12-21
1288,FrostViper7424,6,CLS-035,97,offline,177695190,2022-10-25
1289,StormHawk9500,41,CLS-028,154,offline,180246786,2023-10-08
1290,GhostPhoenix2432,74,CLS-015,51,offline,181246003,2024-03-16
1291,MysticKnight9495,40,CLS-018,390,online,183778227,2024-05-23
1292,LoneReaper8306,29,CLS-021,187,offline,175094747,2023-04-11
1293,StormBlade2072,24,CLS-038,75,offline,174776251,2024-01-19
1294,WildKnight1049,20,CLS-021,46,offline,168371001,2022-10-06
1295,WildFury9880,11,CLS-049,198,offline,183358037,2023-08-06
1296,MysticFury7993,80,CLS-047,196,offline,168345648,2023-05-27
1297,WildTitan6871,68,CLS-047,295,offline,174328217,2024-10-15
1298,FrostRaven2349,9,CLS-037,331,online,180246786,2024-08-08
1299,MysticViper6156,28,CLS-045,285,offline,181482211,2023-11-14
1300,IronBlade1021,46,CLS-001,288,offline,172746919,2024-05-03
1301,IronViper5518,20,CLS-009,421,online,168891720,2024-08-24
1302,BraveTitan1731,21,CLS-034,227,offline,180173631,2024-03-06
1303,BraveBlade7992,41,CLS-028,345,offline,178496888,2024-02-16
1304,MysticSlayer2526,29,CLS-009,293,offline,174971469,2024-01-27
1305,SilentViper8280,5,CLS-050,205,offline,177536068,2023-10-05
1306,MysticKnight6813,4,CLS-042,63,offline,170020196,2021-09-08
1307,StormKnight1344,40,CLS-046,11,offline,184410809,2023-04-25
1308,SavageDragon44,24,CLS-049,474,online,177513112,2024-11-09
1309,MightyFury8393,93,CLS-011,263,offline,184511006,2023-07-13
1310,FrostReaper8200,86,CLS-046,234,offline,173883446,2024-05-01
1311,LoneBlade2179,76,CLS-024,457,offline,168778898,2024-11-12
1312,MysticKnight1426,9,CLS-018,255,offline,177536068,2024-12-19
1313,DarkRaven6816,80,CLS-015,466,offline,180173631,2024-10-29
1314,DarkSlayer6220,77,CLS-038,2,offline,170428078,2021-11-17
1315,SilentHunter3044,47,CLS-042,219,offline,175469373,2024-05-10
1316,BraveDragon14,3,CLS-008,444,offline,179473885,2024-08-21
1317,MightyHawk9602,54,CLS-026,406,offline,173620328,2024-08-23
1318,SwiftHawk7432,21,CLS-039,29,offline,179121367,2024-09-22
1319,WildBear4663,11,CLS-042,351,offline,183858400,2024-01-30
1320,MightyFury4799,80,CLS-050,173,online,167827364,2024-09-19
1321,IronHunter2840,1,CLS-026,356,offline,178003131,2024-09-21
1322,IronHunter3500,85,CLS-020,235,offline,177695190,2023-05-24
1323,SilentHawk1422,76,CLS-020,291,online,176561767,2024-08-15
1324,FrostTitan5067,28,CLS-035,298,offline,174352719,2024-08-24
1325,SavageSlayer1463,26,CLS-034,42,online,170351114,2022-07-10
1326,StormRaven319,22,CLS-015,465,offline,178003131,2024-12-28
1327,IronPhoenix961,10,CLS-047,442,offline,173620328,2024-09-01
1328,StormBear4149,88,CLS-010,146,offline,172484159,2024-05-20
1329,MightyBlade459,7,CLS-038,403,offline,170428078,2024-10-19
1330,BraveMage7510,40,CLS-044,449,offline,172144708,2024-11-27
1331,StormKnight6832,19,CLS-003,204,offline,181589612,2023-06-23
1332,ShadowTitan70,81,CLS-026,407,offline,170559332,2024-07-07
1333,ShadowRaven7627,2,CLS-050,229,offline,173649275,2024-05-23
1334,IronKnight6859,31,CLS-030,496,offline,172370732,2024-12-26
1335,IronDragon9549,10,CLS-049,11,offline,173444796,2022-02-09
1336,SilentPhoenix3503,47,CLS-020,246,offline,168873335,2023-03-05
1337,SwiftKnight5186,4,CLS-013,220,online,172168211,2024-09-05
1338,FrostReaper7356,38,CLS-004,170,offline,175843203,2024-04-27
1339,MysticHunter9205,17,CLS-015,148,online,179964303,2024-03-01
1340,ShadowFury8174,35,CLS-020,157,online,183982510,2022-09-23
1341,SwiftBear8321,9,CLS-048,116,offline,177483641,2023-04-11
1342,SwiftHawk8133,97,CLS-047,53,offline,169489749,2021-10-02
1343,MightyWolf9268,90,CLS-006,188,offline,181963242,2024-06-13
1344,GhostPhoenix3426,38,CLS-009,67,offline,180655397,2024-02-23
1345,LoneFury5453,90,CLS-034,225,offline,183699124,2024-02-10
1346,SilentTitan584,12,CLS-033,407,online,171675515,2024-06-05
1347,SavageFury863,17,CLS-032,278,offline,182046458,2024-09-30
1348,MightyPhoenix2934,5,CLS-023,31,offline,184138926,2022-08-31
1349,StormBear9360,28,CLS-028,71,offline,183340099,2024-04-13
1350,IronRaven6707,30,CLS-025,254,offline,168509700,2023-03-30
1351,BraveKnight7996,81,CLS-019,222,online,174362663,2024-07-31
1352,MysticBear4274,9,CLS-038,216,offline,169292538,2024-08-26
1353,LoneRaven2548,43,CLS-046,440,offline,181951212,2024-10-25
1354,SavageDragon5597,57,CLS-031,377,offline,177906385,2024-04-02
1355,MightyWolf1581,8,CLS-009,469,online,173816955,2024-11-10
1356,WildTitan7738,19,CLS-044,16,offline,175441249,2024-01-01
1357,FrostWolf8948,23,CLS-042,231,offline,170635611,2024-10-02
1358,ShadowReaper3213,9,CLS-037,255,offline,170601900,2024-05-16
1359,MightyRaven6666,14,CLS-045,479,offline,168367170,2024-11-13
1360,SavageKnight1663,51,CLS-038,388,offline,173396035,2024-07-17
1361,MysticMage5783,76,CLS-014,203,offline,170083425,2023-07-05
1362,SwiftWolf5510,31,CLS-005,330,offline,174328217,2024-01-14
1363,SavagePhoenix5512,9,CLS-014,401,online,171981686,2024-08-06
1364,CrimsonWolf7732,19,CLS-025,32,offline,173424477,2023-09-09
1365,WildWolf8255,26,CLS-046,325,online,171566944,2024-10-28
1366,GhostPhoenix9794,26,CLS-030,215,offline,169811020,2024-02-17
1367,StormWolf1050,78,CLS-041,319,offline,170291359,2024-05-09
1368,StormTitan425,45,CLS-013,373,online,184349160,2024-10-28
1369,FrostReaper3793,66,CLS-031,363,offline,174225026,2024-04-27
1370,BraveDragon4711,4,CLS-040,457,offline,173252555,2024-10-16
1371,CrimsonWolf3601,13,CLS-003,89,offline,184318791,2021-10-10
1372,GhostKnight9291,53,CLS-024,192,offline,177171779,2023-05-20
1373,SilentWolf4177,31,CLS-010,56,offline,181947012,2022-12-24
1374,IronHunter7721,45,CLS-005,423,offline,182487122,2024-12-29
1375,ShadowTitan2186,43,CLS-013,433,offline,170855708,2024-07-23
1376,CrimsonBear1637,6,CLS-027,55,offline,175843203,2024-04-20
1377,CrimsonDragon8124,64,CLS-045,97,offline,179121367,2024-10-12
1378,IronTitan8869,61,CLS-034,260,offline,176223068,2024-12-08
1379,ShadowBlade155,34,CLS-002,63,offline,174595384,2022-08-19
1380,CrimsonHawk6469,52,CLS-007,160,offline,177564408,2022-11-06
1381,FrostWolf7474,2,CLS-016,395,offline,183778227,2024-08-06
1382,GhostRaven7816,39,CLS-016,420,offline,178226459,2024-11-09
1383,SwiftMage4022,19,CLS-037,456,online,171764849,2024-10-08
1384,BraveKnight351,15,CLS-026,304,offline,183942539,2024-08-07
1385,SwiftBear4950,8,CLS-022,322,online,180173631,2024-12-11
1386,IronBear8948,76,CLS-011,315,offline,168371001,2024-07-09
1387,DarkWolf3869,6,CLS-001,155,online,171944024,2022-08-24
1388,IronBlade5250,15,CLS-007,426,offline,169034157,2024-07-29
1389,WildReaper5032,20,CLS-015,7,offline,180440121,2022-10-26
1390,ShadowFury4038,43,CLS-013,475,offline,173757253,2024-12-19
1391,SwiftMage6119,17,CLS-011,448,online,181947012,2024-09-11
1392,IronWolf9797,36,CLS-023,111,online,177926140,2024-03-15
1393,SilentHunter7025,52,CLS-048,71,offline,179097011,2022-01-17
1394,MysticRaven9844,20,CLS-033,43,online,177536068,2023-03-09
1395,CrimsonViper7952,9,CLS-015,82,online,169959534,2022-01-03
1396,ShadowMage2670,26,CLS-033,410,offline,173182562,2024-11-28
1397,WildSlayer2490,73,CLS-015,225,offline,174442572,2024-06-17
1398,WildRaven557,73,CLS-035,317,offline,184469992,2024-05-01
1399,BraveRaven3352,33,CLS-012,446,offline,173757253,2024-10-06
1400,SilentRaven5320,54,CLS-009,32,offline,184511006,2023-05-31
1401,StormHawk7718,43,CLS-045,327,online,168367170,2023-12-21
1402,MightyPhoenix2432,95,CLS-013,391,online,173820026,2024-08-26
1403,SavageBlade2740,98,CLS-016,493,online,178384963,2024-12-26
1404,CrimsonHawk8826,64,CLS-021,3,online,175869072,2024-05-01
1405,SilentRaven4413,58,CLS-010,356,offline,183123524,2024-09-23
1406,DarkFury2024,3,CLS-004,60,offline,171875514,2024-05-16
1407,IronFury2051,1,CLS-043,409,offline,183293034,2024-07-02
1408,BraveRaven9922,18,CLS-037,260,offline,172370732,2023-08-25
1409,FrostMage4955,3,CLS-036,411,online,183595600,2024-12-21
1410,SwiftBlade9081,23,CLS-023,289,offline,169698544,2023-09-13
1411,StormMage3694,15,CLS-044,350,online,172168211,2024-12-03
1412,LoneTitan3300,67,CLS-049,459,offline,180556602,2024-11-11
1413,StormDragon8138,25,CLS-004,181,offline,178202319,2024-12-02
1414,IronWolf360,42,CLS-040,177,online,171942373,2023-07-27
1415,DarkKnight1962,42,CLS-024,284,offline,178384963,2024-01-07
1416,FrostFury5697,48,CLS-038,242,online,173973046,2024-07-28
1417,FrostSlayer2272,15,CLS-041,326,offline,183340099,2024-05-09
1418,MightyHawk7241,3,CLS-014,176,offline,171856696,2023-06-30
1419,BraveHawk7749,94,CLS-017,328,online,169254137,2024-08-15
1420,IronRaven8142,1,CLS-030,253,offline,176569369,2023-06-06
1421,IronBear1784,15,CLS-047,269,online,180752058,2023-09-19
1422,LoneKnight6683,30,CLS-031,287,offline,169763525,2024-04-13
1423,StormKnight6913,7,CLS-043,146,offline,169221652,2024-01-08
1424,MightyKnight9384,6,CLS-015,34,offline,179725449,2023-06-14
1425,ShadowViper1437,13,CLS-038,351,online,184370791,2024-06-09
1426,IronTitan1586,74,CLS-027,485,offline,170433072,2024-12-29
1427,FrostTitan8879,68,CLS-024,396,online,170265711,2024-09-14
1428,SwiftReaper9424,11,CLS-011,204,offline,169484005,2024-11-05
1429,StormHunter2400,23,CLS-013,382,online,176223068,2024-09-27
1430,LoneWolf9579,38,CLS-021,118,online,178868378,2022-03-07
1431,StormSlayer939,39,CLS-002,282,online,178972647,2024-12-16
1432,GhostViper2091,39,CLS-025,145,offline,174442572,2024-02-11
1433,SavageDragon588,12,CLS-035,136,online,173252555,2022-03-28
1434,LoneFury997,26,CLS-001,469,offline,174454620,2024-12-19
1435,WildHunter7488,46,CLS-005,476,online,181733189,2024-12-13
1436,StormPhoenix7897,73,CLS-023,34,offline,183944424,2024-01-17
1437,WildPhoenix6326,35,CLS-011,77,offline,167864111,2024-03-31
1438,MightyWolf607,54,CLS-021,391,offline,179733806,2024-10-31
1439,SwiftTitan1749,20,CLS-018,277,online,173255575,2023-09-02
1440,BraveViper4672,6,CLS-042,47,offline,167827364,2023-08-30
1441,LoneBear7933,20,CLS-011,461,offline,173883446,2024-11-12
1442,IronWolf2917,11,CLS-021,498,online,170433072,2024-12-30
1443,SilentHunter9661,3,CLS-033,233,online,176794864,2023-12-01
1444,ShadowBear1249,2,CLS-039,18,offline,180667882,2022-06-09
1445,IronPhoenix1944,20,CLS-030,149,online,176245996,2024-06-05
1446,FrostHawk9725,18,CLS-050,283,offline,170543206,2023-08-24
1447,MightyHawk6402,10,CLS-024,422,offline,173883446,2024-08-25
1448,LoneReaper5497,16,CLS-025,117,offline,174040547,2023-01-27
1449,CrimsonBlade9595,7,CLS-017,15,offline,176569369,2021-04-18
1450,FrostReaper1757,51,CLS-046,72,offline,174747248,2023-12-15
1451,SwiftHawk839,57,CLS-044,400,offline,168577992,2024-08-12
1452,SwiftBear900,6,CLS-004,132,online,173255575,2024-05-02
1453,CrimsonTitan5531,4,CLS-015,397,offline,178641935,2024-12-24
1454,SavageBear6790,79,CLS-007,217,online,173816955,2024-08-02
1455,FrostWolf561,68,CLS-034,21,offline,183375095,2023-05-18
1456,GhostMage3150,5,CLS-038,154,offline,174454620,2024-08-20
1457,ShadowWolf6608,2,CLS-025,92,offline,176161771,2022-01-02
1458,CrimsonFury6910,64,CLS-011,289,offline,173620328,2024-08-07
1459,FrostSlayer8137,70,CLS-042,257,offline,183749923,2024-02-27
1460,FrostReaper702,33,CLS-011,187,offline,178731828,2023-04-17
1461,SwiftSlayer238,17,CLS-006,221,online,175137141,2023-03-16
1462,MightyViper4311,31,CLS-003,490,offline,170491240,2024-12-30
1463,SwiftHunter5944,25,CLS-046,471,offline,182725249,2024-11-12
1464,ShadowTitan2018,5,CLS-027,13,online,183061107,2022-07-31
1465,WildTitan5762,6,CLS-006,197,offline,184511006,2024-07-12
1466,IronViper7848,7,CLS-018,227,offline,184210622,2023-11-02
1467,GhostWolf5583,28,CLS-025,256,offline,172439981,2023-09-29
1468,MightyMage8906,14,CLS-042,455,offline,181947012,2024-12-12
1469,FrostHawk9532,26,CLS-045,27,offline,183293034,2021-12-19
1470,BraveWolf8956,2,CLS-044,377,offline,170509705,2024-07-04
1471,MightyKnight8478,26,CLS-019,463,offline,167787554,2024-12-24
1472,FrostFury8514,2,CLS-047,260,offline,184341827,2024-07-04
1473,SwiftFury4430,100,CLS-008,88,offline,178202319,2023-12-13
1474,IronBear611,71,CLS-028,148,offline,168438387,2022-04-28
1475,IronHunter9812,63,CLS-009,187,offline,172966857,2023-05-07
1476,DarkViper4822,11,CLS-020,291,online,181116430,2024-03-08
1477,SavageViper379,12,CLS-009,227,offline,171910548,2024-12-02
1478,SwiftTitan321,12,CLS-004,78,online,170552688,2023-02-11
1479,WildViper6575,69,CLS-027,276,offline,178564954,2024-05-24
1480,SilentViper3371,76,CLS-050,453,online,183833731,2024-09-08
1481,BraveKnight8032,11,CLS-037,424,offline,179245615,2024-12-12
1482,BraveHunter3324,4,CLS-016,201,offline,179732639,2022-11-22
1483,BraveDragon4796,12,CLS-040,243,offline,174225026,2024-12-09
1484,BraveBear5763,70,CLS-024,192,offline,180752058,2023-08-08
1485,LoneDragon3351,24,CLS-036,101,offline,183189977,2024-11-24
1486,SwiftRaven7507,8,CLS-013,216,offline,174776251,2023-07-22
1487,CrimsonBear3495,10,CLS-031,399,online,181186194,2024-10-12
1488,LoneReaper4904,13,CLS-036,155,online,170744971,2024-08-07
1489,IronFury3482,12,CLS-029,119,offline,180338744,2022-12-13
1490,BraveHawk6284,27,CLS-048,146,offline,181405317,2024-01-04
1491,ShadowHawk9778,48,CLS-030,41,offline,168891720,2022-11-12
1492,IronDragon4290,24,CLS-042,338,offline,176872958,2024-06-21
1493,WildSlayer1899,23,CLS-006,266,offline,170506320,2024-06-29
1494,SwiftViper2844,42,CLS-006,212,offline,179732639,2023-02-17
1495,ShadowHawk1419,34,CLS-009,421,offline,183732580,2024-10-08
1496,BraveSlayer270,44,CLS-034,393,online,180582831,2024-09-28
1497,CrimsonDragon6076,35,CLS-036,402,offline,176396953,2024-05-22
1498,GhostBear4912,54,CLS-016,346,offline,179028018,2023-12-21
1499,BraveViper2471,20,CLS-049,225,offline,169597187,2024-12-13
1500,StormKnight121,74,CLS-036,240,online,178682299,2024-11-06
1501,SwiftMage9532,3,CLS-027,152,online,168438387,2023-12-06
1502,BraveSlayer3847,69,CLS-026,172,online,172029887,2022-12-27
1503,LoneBlade3445,41,CLS-043,289,offline,179651688,2024-04-03
1504,SilentRaven468,75,CLS-036,179,offline,173444796,2024-05-01
1505,IronSlayer1410,20,CLS-005,94,online,178268787,2022-06-10
1506,CrimsonPhoenix3819,54,CLS-022,54,offline,179979606,2023-09-13
1507,MightyHunter8224,35,CLS-049,149,offline,176767897,2022-06-05
1508,DarkPhoenix9139,48,CLS-050,322,offline,178658030,2024-09-21
1509,ShadowPhoenix9157,56,CLS-024,391,offline,183595600,2024-07-23
1510,SavageHunter3122,10,CLS-003,89,online,169124177,2023-09-23
1511,BraveKnight598,22,CLS-039,480,offline,168509700,2024-11-28
1512,DarkPhoenix5527,37,CLS-005,174,online,174352719,2024-10-29
1513,SavageRaven2526,4,CLS-014,75,online,176999855,2022-07-10
1514,SavageHunter4789,13,CLS-008,239,offline,168243244,2023-03-27
1515,IronTitan6282,39,CLS-003,222,offline,178252282,2023-10-17
1516,ShadowBear9777,1,CLS-033,375,offline,180161497,2024-07-30
1517,SavageViper211,43,CLS-009,116,offline,181927103,2024-09-19
1518,FrostReaper8331,4,CLS-007,301,offline,170319378,2023-10-17
1519,ShadowReaper4692,82,CLS-048,276,offline,184223499,2024-05-28
1520,MightyViper6969,80,CLS-024,375,offline,183297196,2024-07-16
1521,SilentHawk9327,18,CLS-033,30,offline,184112846,2022-09-21
1522,SwiftDragon3029,44,CLS-027,259,offline,180363722,2024-11-28
1523,IronBear4876,59,CLS-025,271,offline,170741544,2023-11-01
1524,IronReaper4539,24,CLS-024,128,online,181951212,2023-01-14
1525,ShadowHawk5106,47,CLS-001,223,offline,178364205,2024-06-17
